name,videoName,frameIndex,id,category,attributes.crowd,attributes.occluded,attributes.truncated,box2d.x1,box2d.x2,box2d.y1,box2d.y2,haveVideo
026c7465-309f6d33-0000002.jpg,026c7465-309f6d33,1,107630.0,car,False,True,False,350.18992568125515,442.9397192402973,258.0346820809249,323.4351775392238,True
026c7465-309f6d33-0000002.jpg,026c7465-309f6d33,1,107631.0,car,False,True,False,408.4558216350124,485.7473162675475,247.33278282411231,306.7877786952931,True
026c7465-309f6d33-0000002.jpg,026c7465-309f6d33,1,107632.0,car,False,False,False,560.6606110652353,591.5772089182494,244.95458298926508,269.925681255161,True
026c7465-309f6d33-0000002.jpg,026c7465-309f6d33,1,107633.0,truck,False,True,False,580.8753096614369,598.711808422791,243.7654830718414,267.5474814203137,True
026c7465-309f6d33-0000002.jpg,026c7465-309f6d33,1,107634.0,car,False,True,False,592.766308835673,610.6028075970272,242.57638315441784,265.16928158546654,True
026c7465-309f6d33-0000002.jpg,026c7465-309f6d33,1,107635.0,car,False,False,False,935.2270850536746,1074.351775392238,230.68538398018163,311.5441783649876,True
026c7465-309f6d33-0000002.jpg,026c7465-309f6d33,1,107636.0,pedestrian,False,True,False,1113.5920726672173,1133.8067712634186,205.7142857142857,278.24938067712634,True
026c7465-309f6d33-0000002.jpg,026c7465-309f6d33,1,107637.0,pedestrian,False,True,False,1080.297274979356,1113.592072667217,203.3360858794385,283.0057803468208,True
026c7465-309f6d33-0000002.jpg,026c7465-309f6d33,1,107638.0,pedestrian,False,True,False,1024.409578860446,1042.2460776218002,215.22708505367464,233.0635838150289,True
026c7465-309f6d33-0000002.jpg,026c7465-309f6d33,1,107639.0,car,False,True,False,916.2014863748968,1000.4415242878898,229.49628406275804,262.7910817506193,True
026c7465-309f6d33-0000002.jpg,026c7465-309f6d33,1,107640.0,car,False,False,False,723.5672997522709,813.9388934764658,237.81998348472337,307.97687861271675,True
026c7465-309f6d33-0000002.jpg,026c7465-309f6d33,1,107641.0,car,False,True,False,748.5383980181668,775.88769611891,230.68538398018163,243.76548307184143,True
026c7465-309f6d33-0000002.jpg,026c7465-309f6d33,1,107642.0,pedestrian,False,True,False,483.2314507984097,497.4251649740639,249.35775131319804,278.3903484906726,True
026c7465-309f6d33-0000002.jpg,026c7465-309f6d33,1,107643.0,pedestrian,False,True,False,482.2636975591605,493.2315676039842,244.19640070386924,259.03528370568955,True
026c7465-309f6d33-0000002.jpg,026c7465-309f6d33,1,107644.0,other vehicle,False,True,False,492.58639877781815,508.71561943197065,260.00303694493874,278.0677640775896,True
026c7465-309f6d33-0000002.jpg,026c7465-309f6d33,1,107645.0,pedestrian,False,False,False,844.5259934514263,862.5907205840771,226.1316735712184,261.61595901035395,True
026c7465-309f6d33-0000002.jpg,026c7465-309f6d33,1,107646.0,car,True,True,False,610.3297095531318,647.4269170576824,240.32538774687265,261.61595901035395,True
026c7465-309f6d33-0000002.jpg,026c7465-309f6d33,1,107647.0,car,False,False,False,660.6528779940875,678.0724363005722,239.6802189207065,254.5191019225269,True
026c7465-309f6d33-0000002.jpg,026c7465-309f6d33,1,107648.0,rider,False,True,False,611.9426316185468,620.6524107717892,242.583478638454,259.3578681187726,True
026c7465-309f6d33-0000002.jpg,026c7465-309f6d33,1,107649.0,car,True,True,False,682.169258346727,747.20227602427,233.71240727867013,253.3577980354279,True
026c7465-309f6d33-0000003.jpg,026c7465-309f6d33,2,107628.0,car,False,False,True,0.0,181.3377374071016,286.57308009909167,448.2906688687036,True
026c7465-309f6d33-0000003.jpg,026c7465-309f6d33,2,107629.0,car,False,True,False,140.90834021469857,333.54252683732454,276.13225759909125,372.1882741535921,True
026c7465-309f6d33-0000003.jpg,026c7465-309f6d33,2,107630.0,car,False,True,False,287.1676300578035,409.644921552436,267.54748142031383,341.271676300578,True
026c7465-309f6d33-0000003.jpg,026c7465-309f6d33,2,107631.0,car,False,True,False,368.0264244426094,460.7762180016515,252.2610110309455,319.86787778695293,True
026c7465-309f6d33-0000003.jpg,026c7465-309f6d33,2,107632.0,car,False,False,False,554.7151114781173,589.1990090834022,249.71098265895955,274.6820809248555,True
026c7465-309f6d33-0000003.jpg,026c7465-309f6d33,2,107633.0,truck,False,True,False,573.7407101568953,596.3336085879438,246.14368290668864,271.1147811725846,True
026c7465-309f6d33-0000003.jpg,026c7465-309f6d33,2,107634.0,car,False,True,False,591.5772089182494,609.4137076796036,247.33278282411223,269.9256812551609,True
026c7465-309f6d33-0000003.jpg,026c7465-309f6d33,2,107635.0,car,False,False,False,976.8455821635011,1155.2105697770437,233.0635838150289,324.6242774566474,True
026c7465-309f6d33-0000003.jpg,026c7465-309f6d33,2,107636.0,pedestrian,False,True,False,1167.10156895128,1199.2072667217176,204.5251857968621,287.7621800165153,True
026c7465-309f6d33-0000003.jpg,026c7465-309f6d33,2,107637.0,pedestrian,False,True,False,1130.239471511148,1169.4797687861271,199.7687861271677,287.7621800165153,True
026c7465-309f6d33-0000003.jpg,026c7465-309f6d33,2,107638.0,pedestrian,False,True,False,1060.0825763831544,1077.9190751445087,214.03798513625105,231.87448389760527,True
026c7465-309f6d33-0000003.jpg,026c7465-309f6d33,2,107639.0,car,False,True,False,936.4161849710983,1035.1114781172585,229.49628406275804,268.7365813377374,True
026c7465-309f6d33-0000003.jpg,026c7465-309f6d33,2,107640.0,car,False,False,False,731.8909991742362,822.2625928984311,243.76548307184143,311.4290224186741,True
026c7465-309f6d33-0000003.jpg,026c7465-309f6d33,2,107641.0,car,False,True,False,749.7274979355905,781.833195706028,231.87448389760527,246.1436829066887,True
026c7465-309f6d33-0000003.jpg,026c7465-309f6d33,2,107642.0,pedestrian,False,False,False,468.0699833835063,484.1992040376588,256.7771928141082,287.10012764391496,True
026c7465-309f6d33-0000003.jpg,026c7465-309f6d33,2,107643.0,pedestrian,False,True,False,468.7151522096724,479.6830222544961,249.035166900115,263.87404990193534,True
026c7465-309f6d33-0000003.jpg,026c7465-309f6d33,2,107644.0,other vehicle,False,True,False,479.0378534283301,496.45741173481474,263.2288810757692,285.16462116541663,True
026c7465-309f6d33-0000003.jpg,026c7465-309f6d33,2,107645.0,pedestrian,False,False,False,854.5261102570008,868.7198244326551,226.7768423973845,263.5514654888523,True
026c7465-309f6d33-0000003.jpg,026c7465-309f6d33,2,107650.0,car,False,False,False,1022.55081179254,1054.4855654400271,220.9884952406114,243.98151786680216,True
026c7465-309f6d33-0000003.jpg,026c7465-309f6d33,2,107646.0,car,True,True,False,609.0393719007996,646.1365794053502,246.1319071823676,267.42247844584887,True
026c7465-309f6d33-0000003.jpg,026c7465-309f6d33,2,107647.0,car,False,False,False,660.0077091679213,678.3950207136552,244.1964007038692,259.3578681187726,True
026c7465-309f6d33-0000003.jpg,026c7465-309f6d33,2,107648.0,rider,False,True,False,608.7167874877163,616.7813978147926,245.1641539431184,261.938543423437,True
026c7465-309f6d33-0000003.jpg,026c7465-309f6d33,2,107649.0,car,True,True,False,680.2337518682288,749.6861760050094,238.8737578879989,257.7449460533573,True
026c7465-309f6d33-0000004.jpg,026c7465-309f6d33,3,107628.0,car,False,False,True,0.0,82.64244426094137,327.00247729149464,431.6432700247729,True
026c7465-309f6d33-0000004.jpg,026c7465-309f6d33,3,107629.0,car,False,True,False,35.484285439135554,289.68080294857936,277.0602807597027,387.7464645258267,True
026c7465-309f6d33-0000004.jpg,026c7465-309f6d33,3,107630.0,car,False,True,False,234.84723369116432,381.1065235342692,267.54748142031383,350.78447563996696,True
026c7465-309f6d33-0000004.jpg,026c7465-309f6d33,3,107631.0,car,False,True,False,334.19745195404033,440.5615194054501,250.3255045524472,323.4351775392238,True
026c7465-309f6d33-0000004.jpg,026c7465-309f6d33,3,107632.0,car,False,False,False,551.1478117258464,585.6317093311313,248.52188274153596,273.49298100743187,True
026c7465-309f6d33-0000004.jpg,026c7465-309f6d33,3,107633.0,truck,False,True,False,570.1734104046245,592.766308835673,246.14368290668864,271.1147811725846,True
026c7465-309f6d33-0000004.jpg,026c7465-309f6d33,3,107634.0,car,False,True,False,585.6317093311313,604.6573080099091,243.7654830718414,266.3583815028901,True
026c7465-309f6d33-0000004.jpg,026c7465-309f6d33,3,107635.0,car,False,False,False,1010.1403798513626,1221.8001651527663,223.55078447563997,331.7588769611891,True
026c7465-309f6d33-0000004.jpg,026c7465-309f6d33,3,107636.0,pedestrian,False,True,False,1211.098265895954,1245.5821635012387,196.2014863748968,286.57308009909167,True
026c7465-309f6d33-0000004.jpg,026c7465-309f6d33,3,107637.0,pedestrian,False,True,False,1173.0470685383982,1211.0982658959538,187.87778695293156,259.22378199834844,True
026c7465-309f6d33-0000004.jpg,026c7465-309f6d33,3,107638.0,pedestrian,False,True,False,1089.810074318745,1107.6465730800992,209.28158546655655,227.11808422791083,True
026c7465-309f6d33-0000004.jpg,026c7465-309f6d33,3,107639.0,car,False,True,False,954.2526837324526,1068.4062758051198,223.55078447563997,267.5474814203138,True
026c7465-309f6d33-0000004.jpg,026c7465-309f6d33,3,107640.0,car,False,False,False,739.0255986787779,829.3971924029728,239.00908340214696,309.1659785301404,True
026c7465-309f6d33-0000004.jpg,026c7465-309f6d33,3,107641.0,car,False,True,False,749.7274979355905,781.833195706028,229.49628406275804,253.2782824112304,True
026c7465-309f6d33-0000004.jpg,026c7465-309f6d33,3,107642.0,pedestrian,False,False,False,457.7472821648487,473.8765028190012,253.5513486832777,284.51945233925056,True
026c7465-309f6d33-0000004.jpg,026c7465-309f6d33,3,107643.0,pedestrian,False,True,False,460.00537305643,469.68290544892153,247.4222448346997,260.3256213580217,True
026c7465-309f6d33-0000004.jpg,026c7465-309f6d33,3,107644.0,other vehicle,False,True,False,470.9732431012537,487.1024637554063,262.58371224960314,283.87428351308444,True
026c7465-309f6d33-0000004.jpg,026c7465-309f6d33,3,107645.0,pedestrian,False,False,False,860.6552141055788,873.5585906289008,225.80908915813532,262.58371224960314,True
026c7465-309f6d33-0000004.jpg,026c7465-309f6d33,3,107650.0,car,False,True,False,1046.2433575938662,1077.873970730425,220.8060109340543,240.2710036334751,True
026c7465-309f6d33-0000004.jpg,026c7465-309f6d33,3,107646.0,car,True,True,False,601.9425148129725,646.4591638184332,240.32538774687265,264.1966343150184,True
026c7465-309f6d33-0000004.jpg,026c7465-309f6d33,3,107647.0,car,False,False,False,660.6528779940875,677.4272674744061,242.2608942253709,256.1320239879421,True
026c7465-309f6d33-0000004.jpg,026c7465-309f6d33,3,107648.0,rider,False,True,False,607.4264498353841,616.7813978147926,243.22864746462008,261.938543423437,True
026c7465-309f6d33-0000004.jpg,026c7465-309f6d33,3,107649.0,car,True,True,False,679.5563246007544,749.008748737535,237.5189033530501,260.13207071017194,True
026c7465-309f6d33-0000005.jpg,026c7465-309f6d33,4,107629.0,car,False,False,True,0.0,230.09083402146985,280.6275805119736,413.8067712634187,True
026c7465-309f6d33-0000005.jpg,026c7465-309f6d33,4,107630.0,car,False,True,False,168.2576383154418,346.6226259289843,268.73658133773745,362.6754748142032,True
026c7465-309f6d33-0000005.jpg,026c7465-309f6d33,4,107631.0,car,False,True,False,300.2477291494633,420.3468208092485,249.35775131319804,330.5697770437655,True
026c7465-309f6d33-0000005.jpg,026c7465-309f6d33,4,107632.0,car,False,False,False,545.2023121387283,580.8753096614369,248.52188274153596,275.8711808422791,True
026c7465-309f6d33-0000005.jpg,026c7465-309f6d33,4,107633.0,truck,False,True,False,566.6061106523537,589.1990090834022,246.14368290668864,271.1147811725846,True
026c7465-309f6d33-0000005.jpg,026c7465-309f6d33,4,107634.0,car,False,True,False,584.4426094137077,603.4682080924855,244.95458298926505,267.5474814203138,True
026c7465-309f6d33-0000005.jpg,026c7465-309f6d33,4,107635.0,car,False,False,True,1050.6574334114955,1279.4715111478115,223.55078447563997,349.59537572254334,True
026c7465-309f6d33-0000005.jpg,026c7465-309f6d33,4,107637.0,pedestrian,False,True,False,1226.556564822461,1272.9314616019817,186.6886870355079,233.0635838150289,True
026c7465-309f6d33-0000005.jpg,026c7465-309f6d33,4,107638.0,pedestrian,False,True,False,1111.2138728323698,1139.752270850537,205.7142857142857,236.63088356729972,True
026c7465-309f6d33-0000005.jpg,026c7465-309f6d33,4,107639.0,car,False,True,False,972.0891824938068,1106.4574731626756,223.55078447563997,272.30388109000825,True
026c7465-309f6d33-0000005.jpg,026c7465-309f6d33,4,107640.0,car,False,False,False,746.1601981833196,836.5317919075145,239.00908340214696,309.1659785301404,True
026c7465-309f6d33-0000005.jpg,026c7465-309f6d33,4,107641.0,car,False,True,False,749.7274979355905,781.833195706028,229.49628406275804,258.0346820809248,True
026c7465-309f6d33-0000005.jpg,026c7465-309f6d33,4,107642.0,pedestrian,False,False,False,447.7471653592741,463.2312171872605,254.5191019225269,286.1323744046658,True
026c7465-309f6d33-0000005.jpg,026c7465-309f6d33,4,107643.0,pedestrian,False,True,False,447.42458094619104,459.0376198171809,247.4222448346997,259.03528370568955,True
026c7465-309f6d33-0000005.jpg,026c7465-309f6d33,4,107644.0,other vehicle,False,True,False,460.9731262956792,477.1023469498317,263.87404990193534,285.8097899915828,True
026c7465-309f6d33-0000005.jpg,026c7465-309f6d33,4,107645.0,pedestrian,False,False,False,862.9133049971601,876.7844347597313,224.51875150580315,264.1966343150184,True
026c7465-309f6d33-0000005.jpg,026c7465-309f6d33,4,107650.0,car,False,True,False,1069.3029949066315,1105.0340040730448,220.8060109340543,243.28613594190196,True
026c7465-309f6d33-0000005.jpg,026c7465-309f6d33,4,107646.0,car,True,True,False,601.9425148129725,646.7817482315163,240.32538774687265,262.2611278365201,True
026c7465-309f6d33-0000005.jpg,026c7465-309f6d33,4,107647.0,car,False,False,False,659.3625403417553,676.1369298220739,243.5512318777031,257.7449460533573,True
026c7465-309f6d33-0000005.jpg,026c7465-309f6d33,4,107648.0,rider,False,True,False,606.1361121830519,615.4910601624604,241.9383098122879,260.6482057711048,True
026c7465-309f6d33-0000005.jpg,026c7465-309f6d33,4,107649.0,car,True,True,False,680.2014934269205,751.9442668965908,238.16407217921625,263.2288810757692,True
026c7465-309f6d33-0000006.jpg,026c7465-309f6d33,5,107629.0,car,False,False,True,0.0,151.61023947151114,287.76218001651523,435.21056977704376,True
026c7465-309f6d33-0000006.jpg,026c7465-309f6d33,5,107630.0,car,False,True,False,88.58794384805944,303.8150289017341,273.4929810074319,376.9446738232865,True
026c7465-309f6d33-0000006.jpg,026c7465-309f6d33,5,107631.0,car,False,True,False,252.6837324525186,395.3757225433526,251.9384266178625,341.271676300578,True
026c7465-309f6d33-0000006.jpg,026c7465-309f6d33,5,107632.0,car,False,False,False,539.2568125516102,578.4971098265896,247.33278282411231,279.43848059455,True
026c7465-309f6d33-0000006.jpg,026c7465-309f6d33,5,107633.0,truck,False,True,False,563.0388109000828,588.0099091659786,248.52188274153588,275.8711808422791,True
026c7465-309f6d33-0000006.jpg,026c7465-309f6d33,5,107634.0,car,False,True,False,579.6862097440132,602.2791081750619,247.33278282411223,271.1147811725846,True
026c7465-309f6d33-0000006.jpg,026c7465-309f6d33,5,107635.0,car,False,False,True,1101.701073492981,1280.0,229.49628406275804,374.5664739884393,True
026c7465-309f6d33-0000006.jpg,026c7465-309f6d33,5,107638.0,pedestrian,False,True,False,1143.3195706028075,1178.992568125516,208.09248554913296,261.6019818331957,True
026c7465-309f6d33-0000006.jpg,026c7465-309f6d33,5,107639.0,car,False,True,False,985.1692815854666,1137.3740710156894,230.68538398018163,279.43848059455,True
026c7465-309f6d33-0000006.jpg,026c7465-309f6d33,5,107640.0,car,False,False,False,755.6729975227086,846.0445912469035,243.76548307184143,313.92237819983484,True
026c7465-309f6d33-0000006.jpg,026c7465-309f6d33,5,107651.0,car,False,True,False,758.0511973575557,781.833195706028,239.00908340214696,266.3583815028901,True
026c7465-309f6d33-0000006.jpg,026c7465-309f6d33,5,107641.0,car,False,True,False,749.9119850941676,784.2113955408753,233.06358381502884,265.5514888499672,True
026c7465-309f6d33-0000006.jpg,026c7465-309f6d33,5,107642.0,pedestrian,False,False,False,435.4889576621182,453.553684794769,255.16427074869296,290.6485561878285,True
026c7465-309f6d33-0000006.jpg,026c7465-309f6d33,5,107643.0,pedestrian,False,True,False,436.7792953144504,450.3278406639385,250.64808896553023,263.5514654888523,True
026c7465-309f6d33-0000006.jpg,026c7465-309f6d33,5,107644.0,other vehicle,False,True,False,449.0375030116063,467.74739897042326,265.8095563804336,290.3259717747455,True
026c7465-309f6d33-0000006.jpg,026c7465-309f6d33,5,107645.0,pedestrian,False,False,False,868.0746556064889,883.5587074344753,225.80908915813532,269.68056933743026,True
026c7465-309f6d33-0000006.jpg,026c7465-309f6d33,5,107650.0,car,False,True,False,1088.8230291238492,1136.2689488286874,224.4556970651957,248.78693793947167,True
026c7465-309f6d33-0000006.jpg,026c7465-309f6d33,5,107646.0,car,True,True,False,599.3618395083081,644.2010729268519,246.1319071823676,268.067647272015,True
026c7465-309f6d33-0000006.jpg,026c7465-309f6d33,5,107649.0,car,True,True,False,680.0079427790705,756.0088305014373,235.74468908109333,263.519207047544,True
026c7465-309f6d33-0000006.jpg,026c7465-309f6d33,5,107647.0,car,False,False,False,658.0722026894231,676.1369298220739,247.42224483469968,260.9707901841879,True
026c7465-309f6d33-0000006.jpg,026c7465-309f6d33,5,107652.0,car,False,True,False,222.8735709990796,257.42236164027435,266.2289161174416,281.80974326935296,True
026c7465-309f6d33-0000006.jpg,026c7465-309f6d33,5,107648.0,rider,False,True,False,605.4909433568857,613.8781380970452,245.16415394311844,262.2611278365201,True
026c7465-309f6d33-0000007.jpg,026c7465-309f6d33,6,107629.0,car,False,False,True,0.0,42.57122305626037,347.21717588769604,448.2906688687036,True
026c7465-309f6d33-0000007.jpg,026c7465-309f6d33,6,107630.0,car,False,True,True,0.0,252.4398840880001,284.19488026424443,408.9078004088168,True
026c7465-309f6d33-0000007.jpg,026c7465-309f6d33,6,107631.0,car,False,True,False,195.60693641618496,365.6482246077622,257.84575368244583,360.2972749793559,True
026c7465-309f6d33-0000007.jpg,026c7465-309f6d33,6,107632.0,car,False,False,False,533.3113129644921,576.1189099917424,252.0891824938068,284.19488026424443,True
026c7465-309f6d33-0000007.jpg,026c7465-309f6d33,6,107633.0,truck,False,True,False,559.471511147812,584.4426094137077,252.08918249380676,279.43848059455,True
026c7465-309f6d33-0000007.jpg,026c7465-309f6d33,6,107634.0,car,False,True,False,576.1189099917424,598.711808422791,250.9000825763831,274.6820809248555,True
026c7465-309f6d33-0000007.jpg,026c7465-309f6d33,6,107635.0,car,False,False,True,1174.2361684558216,1278.8109000825764,247.33278282411223,382.8901734104046,True
026c7465-309f6d33-0000007.jpg,026c7465-309f6d33,6,107638.0,pedestrian,False,True,False,1187.3162675474814,1222.98926507019,204.5251857968621,291.32947976878614,True
026c7465-309f6d33-0000007.jpg,026c7465-309f6d33,6,107639.0,car,False,True,False,1001.8166804293973,1175.4252683732452,230.68538398018163,283.0057803468208,True
026c7465-309f6d33-0000007.jpg,026c7465-309f6d33,6,107640.0,car,False,False,False,765.1857968620975,862.691990090834,249.71098265895955,323.4351775392238,True
026c7465-309f6d33-0000007.jpg,026c7465-309f6d33,6,107653.0,car,False,True,False,775.88769611891,811.5606936416185,242.57638315441784,260.41288191577206,True
026c7465-309f6d33-0000007.jpg,026c7465-309f6d33,6,107651.0,car,False,True,False,760.4293971924029,786.5895953757225,241.38728323699425,272.30388109000825,True
026c7465-309f6d33-0000007.jpg,026c7465-309f6d33,6,107641.0,car,False,True,False,753.2947976878613,788.9677952105698,235.44178364987607,269.925681255161,True
026c7465-309f6d33-0000007.jpg,026c7465-309f6d33,6,107642.0,pedestrian,False,False,False,422.9081655518792,442.2632303368623,259.3578681187726,296.7776600364065,True
026c7465-309f6d33-0000007.jpg,026c7465-309f6d33,6,107643.0,pedestrian,False,True,False,420.9726590733809,437.1018797275335,254.84168633560992,271.6160758159285,True
026c7465-309f6d33-0000007.jpg,026c7465-309f6d33,6,107644.0,other vehicle,False,True,False,437.7470485536995,457.10211333868256,271.9386602290116,297.10024444948954,True
026c7465-309f6d33-0000007.jpg,026c7465-309f6d33,6,107645.0,pedestrian,False,False,False,876.1392659335652,885.8167983260568,240.32538774687265,272.58382905517766,True
026c7465-309f6d33-0000007.jpg,026c7465-309f6d33,6,107650.0,car,False,True,False,1109.968036074113,1172.5340840365368,224.77432045759696,252.58145288534087,True
026c7465-309f6d33-0000007.jpg,026c7465-309f6d33,6,107646.0,car,True,True,False,592.264982420481,640.9752287960214,249.35775131319804,271.29349140284546,True
026c7465-309f6d33-0000007.jpg,026c7465-309f6d33,6,107649.0,car,True,True,False,679.6853583659874,755.3636616752711,238.32536438575772,267.42247844584887,True
026c7465-309f6d33-0000007.jpg,026c7465-309f6d33,6,107647.0,car,False,False,False,658.7173715155892,676.4595142351569,251.9384266178624,264.84180314118447,True
026c7465-309f6d33-0000007.jpg,026c7465-309f6d33,6,107652.0,car,False,True,False,174.45664683998857,210.52716129890493,267.95809198026626,289.2046630574279,True
026c7465-309f6d33-0000007.jpg,026c7465-309f6d33,6,107648.0,rider,False,True,False,604.2006057045535,613.232969270879,244.5189851169523,262.90629666268615,True
026c7465-309f6d33-0000008.jpg,026c7465-309f6d33,7,107630.0,car,False,False,True,0.0,187.2832369942197,292.51857968620976,442.3451692815855,True
026c7465-309f6d33-0000008.jpg,026c7465-309f6d33,7,107631.0,car,False,True,False,125.45004128819158,330.1136945766155,259.5350879307102,375.75557390586295,True
026c7465-309f6d33-0000008.jpg,026c7465-309f6d33,7,107632.0,car,False,False,False,528.5549132947976,571.3625103220479,252.0891824938068,284.19488026424443,True
026c7465-309f6d33-0000008.jpg,026c7465-309f6d33,7,107633.0,truck,False,True,False,555.9042113955411,580.8753096614369,250.9000825763831,278.24938067712634,True
026c7465-309f6d33-0000008.jpg,026c7465-309f6d33,7,107634.0,car,False,True,False,574.9298100743188,598.711808422791,250.9000825763831,274.6820809248555,True
026c7465-309f6d33-0000008.jpg,026c7465-309f6d33,7,107638.0,pedestrian,False,True,False,1239.6366639141204,1275.309661436829,211.65978530140384,298.46407927332785,True
026c7465-309f6d33-0000008.jpg,026c7465-309f6d33,7,107639.0,car,False,True,False,1022.0313790255988,1217.043765483072,225.9289843104872,281.8166804293972,True
026c7465-309f6d33-0000008.jpg,026c7465-309f6d33,7,107640.0,car,False,False,False,780.6440957886045,878.150289017341,247.33278282411231,321.0569777043765,True
026c7465-309f6d33-0000008.jpg,026c7465-309f6d33,7,107653.0,car,False,True,False,781.833195706028,821.0734929810075,242.57638315441784,271.1147811725846,True
026c7465-309f6d33-0000008.jpg,026c7465-309f6d33,7,107651.0,car,False,True,False,763.9966969446738,793.7241948802642,240.1981833195706,271.1147811725846,True
026c7465-309f6d33-0000008.jpg,026c7465-309f6d33,7,107641.0,car,False,True,False,756.8620974401321,792.5350949628405,235.44178364987607,269.925681255161,True
026c7465-309f6d33-0000008.jpg,026c7465-309f6d33,7,107642.0,pedestrian,False,False,False,411.6177110939725,430.9727758789555,259.03528370568955,299.68091975415393,True
026c7465-309f6d33-0000008.jpg,026c7465-309f6d33,7,107654.0,bicycle,False,True,False,460.65054188259614,479.36043784141305,269.3579849243472,292.5840626663268,True
026c7465-309f6d33-0000008.jpg,026c7465-309f6d33,7,107643.0,pedestrian,False,True,False,408.714451376225,424.1985032042114,254.84168633560992,279.35810172992177,True
026c7465-309f6d33-0000008.jpg,026c7465-309f6d33,7,107644.0,other vehicle,False,True,False,423.2307499649623,446.4568277069419,270.3257381635963,298.7131665149048,True
